id,front_shoulder_px,front_hip_px,front_knee_px,front_elbow_px,front_ankle_px,front_height_px,side_shoulder_span_px,side_hip_span_px,side_knee_span_px,side_elbow_span_px,side_height_px
syn_f006449-3-Pre,0.2421985974084314,0.1392993316584848,0.15128085211599335,0.5845763473133853,0.11036211630233629,1.0,0.022600584049173665,0.02167382129496214,0.025027192004864304,0.973527120301946,1.4552937882555015
syn_f006464-1-Pre,0.2253032738440975,0.1278538588244115,0.1169733268044973,0.5654213436474133,0.09028699880731494,1.0,0.0041880508416135545,0.007949150981338667,0.008653561787055966,0.8062386059700899,1.311118976466107
syn_f006466-0-Pos,0.22344985252572702,0.13357514504662055,0.13430908498733324,0.4917505355907957,0.11577375023362547,1.0,0.0013118943937199421,0.007047696282914574,0.013538796323103926,0.918949376167085,1.4005862540097955
syn_f006471-0-Pre,0.2336718869550241,0.13461927637126006,0.1334585888144457,0.5636010472745447,0.0952720350446329,1.0,0.0007763036206475129,0.006634254035666697,0.012752430856166752,0.8674089945962608,1.360910444802406
syn_f006471-1-Pos,0.2096887666485074,0.12842239168301495,0.12093538408956421,0.4437299550517381,0.11057896276668212,1.0,0.0040608609673376695,0.00503135066471444,0.01364001665465186,0.8689742417882352,1.3597464880889565
syn_f006479-0-Pos,0.21622313154037265,0.13027534683923017,0.13632460038668656,0.46079474956078187,0.11489155604966585,1.0,0.0017814891022488162,0.005683885181444865,0.009276148636653348,0.8674883635086617,1.3515213536164314
syn_f006480-3-Pre,0.2552935027040434,0.14821677897952246,0.1521702252968695,0.6088645658323404,0.10205618346282594,1.0,0.0081875765367591,0.002845623146554956,0.011340820280726341,0.8209319224242035,1.3329334285214454
syn_f006486-3-Pre,0.22922339522333493,0.12938241921665986,0.12250347464446762,0.5664083582341748,0.08895661497870383,1.0,0.005770404062474219,1.33588097469005e-05,0.0009614732528647577,0.8566088829946985,1.346243439515612
syn_f006489-0-Pre,0.2214293771508368,0.12686482263984775,0.12367997056313093,0.5820926115268265,0.10482619881347702,1.0,0.0011186010248614869,0.007224579785677877,0.009017695298244343,0.8494767415557506,1.3490395919856917
syn_f006492-2-Pos,0.2382214938342953,0.14433635568556585,0.16082875339278643,0.507954174735103,0.12536473796607933,1.0,0.00809846528927729,0.0023479434047466285,0.0006904972666921554,0.8897280287307511,1.399527151514937
syn_f006494-0-Pre,0.22952365839543779,0.1326408256882894,0.1378315134809086,0.5683066213936292,0.10860319949974266,1.0,0.01947455557664028,0.01800295426817353,0.0181787082681368,0.8406096627265437,1.3261243194094101
syn_f006504-0-Pos,0.21630101452702385,0.13306503566962682,0.12950745258489402,0.4633528585314609,0.11508730678643592,1.0,0.004377310651817939,0.010663493071191648,0.018489472387695348,0.8756663834686053,1.3698082069514674
syn_f006504-1-Pos,0.21770985109620639,0.13419252116235406,0.13170324895277247,0.46404368509567506,0.11624993573638712,1.0,0.012630701413861052,0.015217500390199422,0.020681585265577267,0.8768084858138266,1.3693824443815747
syn_f006505-2-Pre,0.2507651713547503,0.14502240683397352,0.1497078664479823,0.5990993054867874,0.10075412168211811,1.0,0.009850048970067051,0.0005701232660223305,0.007968487965881541,0.9213758760616795,1.4103866408654615
syn_f006515-1-Pre,0.24183815239645068,0.13978876043917843,0.13512249580157226,0.5939375357232517,0.09919582890411413,1.0,0.00341260697608379,0.007187863209087632,0.006556495210391039,0.8576923039678622,1.356433501916013
syn_f006517-1-Pos,0.2073115229457429,0.1258646968899864,0.12580893361466564,0.437222943827794,0.10979304502405707,1.0,0.008958848955874914,0.012059399716790153,0.006745497537966905,0.7829644883691326,1.2890999131444743
syn_f006522-3-Pos,0.22344989914730576,0.1371391813675315,0.14066542860871412,0.4747442272254586,0.12395742667327729,1.0,0.012572171266177412,0.00017190478862276807,0.01354315686682663,0.8957665744081647,1.391298086610483
syn_f006527-1-Pre,0.23112520695305466,0.13522329157827676,0.13871185271852776,0.5446856490776686,0.09269852110802831,1.0,0.01265561118478908,0.015534258362607311,0.02293457538297556,0.8540142621301232,1.3418875112528506
syn_f006534-2-Pre,0.234519556912154,0.1339775224593928,0.12496683631952811,0.5922873514366636,0.10732036290959926,1.0,0.01267303362498639,0.013001801903062533,0.010489909225767096,0.8262601320458918,1.3278707219437604
syn_f006537-3-Pre,0.24064895377114678,0.13769913501187575,0.1331030911151463,0.6027164841547591,0.09777929993262753,1.0,0.01213095486044904,0.013904371191964587,0.005120160598744663,0.8655985955432479,1.363476766278175
syn_f006544-3-Pre,0.24131213643204974,0.13955389276093744,0.14215103538184076,0.5925850633215152,0.10204689105690451,1.0,0.009441001357133843,0.0015385409225899063,0.008414416329869938,0.8646231948658937,1.3785249577721868
syn_f006549-1-Pre,0.2365081383534727,0.13603655915564913,0.13498073415024237,0.5851035117158871,0.10391908144044179,1.0,0.0012544142489655738,0.00456778678728153,0.007581343430472278,0.8260475904602692,1.3292773588005304
syn_f006550-3-Pos,0.22077996541692402,0.1335006418900593,0.1433564378860738,0.4665257783809144,0.13183572467912635,1.0,0.005703852196843747,0.0006881641944303547,0.002031838984091214,0.8426886985476821,1.3400016463599742
syn_f006558-2-Pos,0.21245904453059303,0.12676526822776082,0.12734741840308908,0.4555600795281623,0.10549479289021681,1.0,0.00418927587565838,0.0024146587259960437,0.004162307831711735,0.8530972738543735,1.332658373134171
syn_f006558-3-Pre,0.232496175712046,0.13309069597041695,0.13016516924705923,0.570825562954707,0.09407849538490691,1.0,0.00031875017556255003,0.0039048681888276993,0.0004884804781585904,0.8397609659344379,1.3248060718218655
syn_f006563-0-Pre,0.24811930620516925,0.14361657089867466,0.14066082770710925,0.5963171267190476,0.08891843842212263,1.0,0.005377817581492712,0.003390523316591654,0.008616643890958415,0.901243407686024,1.3997576656179052
syn_f006564-1-Pos,0.22864518739223813,0.13649855892117124,0.1347221421360295,0.49662027076590337,0.10439432151607732,1.0,0.0017924865392177623,0.00774065874648356,0.008866604971414744,0.824493058338879,1.3430028745954203
syn_f006574-3-Pos,0.20992208610641633,0.1263876686855642,0.12629237456322143,0.45284349013087727,0.11110551825589249,1.0,0.002355799315345824,0.006518805372038454,0.00024835233746115616,0.7671314329353339,1.2803795888083567
syn_f006575-2-Pos,0.23269281861322766,0.140719737339968,0.1447594203814965,0.5072270646716444,0.12042538961985993,1.0,0.005884710664992703,0.00883930456386339,0.0212095630117888,0.9068664221673073,1.4034793989232102
syn_f006577-1-Pre,0.2438469171258917,0.14169926307949648,0.13899710309949193,0.5823875873516687,0.0925214531439693,1.0,0.006802823653561767,0.010189218474785216,0.013380151951673113,0.8560331090133089,1.3496406400536096
syn_f006584-0-Pos,0.2138136714883372,0.1274201972752836,0.12633367079226418,0.4645430127064036,0.10976790059258335,1.0,0.01419937783355461,0.01624204506253909,0.018815531948216262,0.9251310766918925,1.3980144261133842
syn_f006585-1-Pos,0.22019775189405533,0.13419264634829856,0.13067361916323034,0.48388541984003197,0.11685740568445112,1.0,0.00039008154720971176,0.006169708264585786,0.00322554123665516,0.8497184289009259,1.3517391205254132
syn_f006592-0-Pre,0.22846516088919125,0.1323962768206738,0.13881415144578615,0.5579627208084841,0.10450188152481113,1.0,0.00648903009231507,0.012496642623669944,0.013453843394309793,0.8177208944515232,1.320193561458342
syn_f006592-0-Pos,0.21480420405529455,0.13042362727821996,0.13881984307748912,0.4470399949759396,0.12856820348751968,1.0,0.006520189158675329,0.01255664908245529,0.01351844614590133,0.8216474318926981,1.3265328753780885
syn_f006620-1-Pos,0.211988340226032,0.12534388743187017,0.117470466359595,0.46554081391344493,0.10305231655521048,1.0,0.000335215365208484,0.006190193319654573,0.004896251973561644,0.8960714440292585,1.3698461735329153
syn_f006624-3-Pos,0.2254413504508113,0.13833436447091593,0.14179533905217642,0.48511532007465064,0.12259550577684583,1.0,0.011552503478084297,0.0006773783781439547,0.006885412791484495,0.8344040371323594,1.335323684325279
syn_f006625-0-Pre,0.23667268573135805,0.13723111822513345,0.14291662624453658,0.5806285664736666,0.1080452569234677,1.0,0.014229898018491852,0.016431764521335955,0.015654065223472954,0.8754852035380474,1.3598617385313883
syn_f006629-2-Pos,0.2162609305096559,0.1304207407654824,0.13319875729796754,0.4624732327022528,0.11633087848847572,1.0,0.005606762772255446,0.006691173049767664,0.01099340381958281,0.8861132511834368,1.3817907096954203
syn_f006631-2-Pos,0.21842479725190156,0.13033073632975625,0.13029846824431474,0.4726755553999881,0.12401816298214961,1.0,0.003967698370334071,0.004583161966099915,0.01181011927159446,0.8565619795176049,1.3674694431561518
syn_f006632-0-Pre,0.24095219032854692,0.14200267376902298,0.15715338247831576,0.5791564740237486,0.1204318391886546,1.0,0.009031995536165275,0.013616560562473387,0.013822616384954762,0.8409381228290969,1.3435683439720765
syn_f006637-3-Pre,0.25339151030261,0.14725239752980643,0.14943581737166672,0.6064774929709177,0.10029922797079616,1.0,0.0049541230934902715,0.010726839698230399,0.008838452081990423,0.8395578482622662,1.3598327892769813
syn_f006639-2-Pre,0.24127966373620913,0.1383736786956581,0.1385945923711144,0.592607575900589,0.09723390859034059,1.0,0.006187541692941867,0.011241561789291815,0.01168449095404714,0.869064054437439,1.3594312632822128
syn_f006641-0-Pos,0.2162296864334184,0.13276303967049252,0.12760317186302936,0.4733782740331184,0.11493722447443294,1.0,0.011220231050330418,0.01398808997641298,0.014655919209798965,0.8601896362291688,1.3594051420316744
syn_f006641-1-Pre,0.23759277829879147,0.138561322209415,0.14104786636615357,0.575364666966939,0.10134457639780856,1.0,0.0012991744916505924,0.006068631194208534,0.011753467348688144,0.8607651409640429,1.3576454072015427
syn_f006641-3-Pre,0.2446177609465724,0.1423519353870429,0.1418221902230741,0.5897821495730943,0.09898258102183302,1.0,0.002319291857919384,0.004364505214838262,0.007087538094362769,0.8482709814739127,1.3554116260261826
syn_f006647-2-Pos,0.22148127619669836,0.13546736635590081,0.1379535609265419,0.48149662416972566,0.12432396509601276,1.0,0.0031090741525789983,0.003225957539029271,0.013074668923620655,0.8524596086847108,1.3460841104573125
syn_f006652-3-Pos,0.223816558641152,0.13305759863893096,0.12889675800634298,0.48976652236397467,0.1048815992509924,1.0,7.036659331908858e-06,0.006662820812493627,0.0048574699064469744,0.9036348695384169,1.3874929649399088
syn_f006653-0-Pre,0.23765631081124,0.1358054092464609,0.1318022667941535,0.5854714199911922,0.09872942580205063,1.0,0.003978669816861729,0.008369048764659286,0.008294682765907923,0.8273350094027065,1.3315852484405064
syn_f006655-0-Pos,0.20868655596672833,0.12424474253441738,0.12764230601701096,0.4590738864710724,0.11229740418228101,1.0,0.00717184567489163,0.010475568810701625,0.008963388074563898,0.8716717525132062,1.3690304644881228
syn_f006658-0-Pos,0.2130596710582769,0.13019944324355956,0.13924289977868612,0.44705547037004806,0.1207543531276692,1.0,0.005874656726998624,0.012131723443472787,0.01982316115282118,0.8751601182645039,1.362354932382382
syn_f006660-3-Pos,0.2273922137641028,0.13422486339685008,0.14104463142371543,0.4971127964990895,0.12285303784746762,1.0,0.0018391031302168667,0.004394845807578473,0.022451409687315054,0.9476493006851437,1.4454361766538533
syn_f006661-2-Pre,0.2492267740447952,0.1433954978214633,0.14595487857814174,0.6168461029677387,0.11055547470276272,1.0,8.686582416511132e-05,0.0059867875437695645,0.0030810182495360516,0.8917543090569697,1.3748999999873557
syn_f006663-2-Pre,0.22364440824716186,0.1278779001681125,0.12773018448857437,0.5631820790931082,0.10147272114041526,1.0,0.0037609810855781314,0.002087985938854197,0.009265377823948973,0.8503285074762307,1.3357106929533225
syn_f006665-1-Pos,0.20583726287188364,0.1246548706287163,0.1220100344251687,0.4274999759807541,0.11721391975420728,1.0,0.00196105812542687,0.008470364389785167,0.01649194654324984,0.8560139569039742,1.3519263042405179
syn_f006667-1-Pre,0.23819071283099205,0.13725840173093315,0.1420488756124234,0.5895247905374091,0.10979399141997931,1.0,0.015011829277000918,0.01595692531768256,0.013655758174161434,0.8645567788497865,1.3750387503426065
syn_f006668-3-Pre,0.24088131287223716,0.139919893586802,0.13652812115828133,0.5869740496258874,0.09267080877944466,1.0,0.011674970066840346,0.0008383063791580999,0.005473542882253417,0.8308208060811608,1.3414058473886246
syn_f006669-3-Pos,0.21441083755432597,0.12906916745753128,0.13802122740995945,0.4599036110635472,0.12412467939042138,1.0,0.011739203773081274,0.0015072573683105168,0.0033420462412729504,0.9129689971717712,1.4021424668902267
syn_f006670-2-Pos,0.2193807345485062,0.1333970153195606,0.13083173410689483,0.4826628065144136,0.1173146823101394,1.0,0.006326094830180573,0.010045462526906955,0.00990778790980028,0.8457608896914127,1.3597842037096313
syn_f006671-1-Pos,0.21986209243814325,0.13420910453704948,0.14373939423147652,0.4568948362027757,0.12893882015083913,1.0,0.003954183310570108,0.009368126211037817,0.011625155966336407,0.805430510900868,1.3232752388755158
syn_f006686-3-Pre,0.25050714719997613,0.14603025816843568,0.15304319787236956,0.602624208336403,0.1066511526947752,1.0,0.009722640243060453,0.0007084450575005402,0.0047533442592565854,0.8647666493535084,1.3756234680538912
syn_f006692-0-Pre,0.23124478881055946,0.13250914574910136,0.13386672663224095,0.574183573004908,0.10623848437253178,1.0,0.007952583118225606,0.010648733181833072,0.010808213515710053,0.8554095832180674,1.346087885046769
syn_f006693-1-Pos,0.22700918644695775,0.13526524984520683,0.1334264013858148,0.4868463804602421,0.10778916843513872,1.0,0.013113856759135548,0.01564609736496573,0.023700909997764898,0.9421309391641248,1.4143031503913521
syn_f006695-0-Pos,0.2155013189765354,0.128453706480346,0.1256555485356032,0.4669648395420678,0.11432278653426377,1.0,0.008190719390504808,0.011597263517662227,0.009932963741779037,0.942097381284592,1.4204914980908157
syn_f006696-3-Pos,0.2062816260869127,0.12400640122917934,0.12256226108078416,0.44572813701945285,0.10965934956299517,1.0,0.00559390830541568,0.008213753571714541,0.000457358641855371,0.7711879173999542,1.2891323008420932
syn_f006709-2-Pre,0.24591763959019367,0.1425080351722686,0.14480515852289616,0.5907635599420232,0.10158255910090307,1.0,0.0030746102508697583,0.004682524878439841,0.015046930543656004,0.9452296500709126,1.4122991842613963
syn_f006710-3-Pos,0.23191792623847926,0.14004518223105178,0.14119530822446782,0.49286768694497624,0.11407767461154232,1.0,0.01063082199858624,0.013811278593187131,0.015464120624555943,0.9568966653303272,1.4318947538052729
syn_f006714-0-Pos,0.23023540414216317,0.14123960852045225,0.14013550133249136,0.4950427051220639,0.12190581008678726,1.0,0.004191528683101419,0.0046541144981720635,0.009839601756828815,0.9152718078430288,1.3967657222121037
syn_f006715-2-Pos,0.2119114986882551,0.1274443469864155,0.12673675304444365,0.45640023556733084,0.10991383304744615,1.0,0.007147527052711666,0.001661921958822979,0.003950756975508226,0.8079058810283042,1.314749971503952
syn_f006718-3-Pre,0.2224920304077254,0.1284663344176632,0.1334393803572416,0.565419754128781,0.10941763615750076,1.0,0.0061981582022999785,0.004609043485409075,0.00967161074171815,0.9095619010001128,1.3865924299323906
syn_f006722-3-Pre,0.24444281497744064,0.14082933315818333,0.13854042751169154,0.6020100884110431,0.1032637976339587,1.0,8.574875449297036e-05,0.007193721662218583,0.009071530196716944,0.8980027484195887,1.3991944076522544
syn_f006726-0-Pre,0.22972796126170492,0.13193947451399984,0.12378970506956524,0.5850431616315859,0.10617496758227547,1.0,0.01997476554722182,0.018643734521865137,0.011671709423814805,0.7775937611823435,1.2757653373037665
syn_f006726-3-Pos,0.2232152216105351,0.13446062347874138,0.13348307885274427,0.480583916280786,0.10348681321787216,1.0,0.01627876078720773,0.0169851299717074,0.01059837526185622,0.7718749116760334,1.2877969270937537
syn_f006729-3-Pre,0.22991112099678618,0.1323677354825954,0.1422392968183633,0.5682749424304805,0.10660531490721034,1.0,0.005710431131735343,0.002500009691838309,0.004085594439210851,0.8538817871943679,1.3564660553055061
syn_f006733-2-Pos,0.23975325522574806,0.14738299072127953,0.1462775345006592,0.5124796341907727,0.12501173860952683,1.0,0.00858330959011361,0.012455981411277402,0.01677489595490229,0.9076792116199818,1.4097378333581565
syn_f006734-3-Pos,0.22607057567082486,0.1351503462673946,0.13912687096967533,0.48377245805773095,0.1263097857998471,1.0,0.0015778510426129521,0.007174494961645702,0.005274597816212673,0.8305459854218816,1.3488549786783894
syn_f006735-3-Pre,0.22556044384213642,0.13132434375463264,0.12744915402104026,0.5578169256139366,0.10483100755261049,1.0,0.0005151395490298715,0.005855011393854796,0.004856327229935468,0.7605539652407621,1.2763896414095233
syn_f006739-1-Pos,0.23529618281755857,0.14135075850945905,0.15085221442738553,0.5031641490328966,0.1210530276323008,1.0,0.004751887182026769,0.01169450723017361,0.02496476293093455,0.9568111906492696,1.4385399141697996
syn_f006739-2-Pre,0.2571579717587697,0.1488154706900229,0.15533926673642962,0.6117543328487295,0.10751296410550336,1.0,0.019812834776947386,0.0010088127364877711,0.015541531913784998,0.9443388526587354,1.43385631859272
syn_f006740-1-Pos,0.21312026653577915,0.1308844053316885,0.12846510619936966,0.45856593759136144,0.12007426634800937,1.0,0.014753425703735305,0.015297763448036662,0.01868844277083965,0.8741963843131494,1.3628069439789388
syn_f006743-1-Pos,0.22378731796318746,0.13425949952910637,0.13937487323010178,0.4767037993355115,0.1294412316177696,1.0,0.010387037426759138,0.0023843453816714297,0.0112449661042289,0.8472786966578455,1.3464193991035405
syn_f006753-2-Pos,0.21097598739275863,0.1253677351710817,0.12323032659282461,0.4594633637841499,0.10445376768663839,1.0,0.0041063110670137215,0.0035489071180851393,0.004696265938097079,0.8735312849543825,1.3432550420430036
syn_f006759-0-Pos,0.22262112010731322,0.13369831111213706,0.13930122016200858,0.4859094339574248,0.1214143594261667,1.0,0.008431166229680799,0.012190462999832643,0.01597034267001892,0.8989026941797843,1.39593587112155
syn_f006761-3-Pos,0.2181345930478813,0.13230317558946023,0.12215021091278566,0.4777456715979577,0.10593549992787732,1.0,0.006803984939312196,0.0026700786417920624,0.002772481368409568,0.8384828239049263,1.34961794303474
syn_f006763-3-Pre,0.24757366923014568,0.14579418745810596,0.1282818157934745,0.6162743750522912,0.10770459840800173,1.0,0.01251487350642324,0.015180075637985934,0.024293160514718547,0.9377317133595747,1.4179351943216494
syn_f006765-2-Pos,0.20824898853088958,0.12658557491775393,0.11647167388140377,0.4529488490656901,0.10766618590027983,1.0,0.007320160512605714,0.0006023963121093571,0.004465827865861559,0.8526423270681361,1.3577340709568402
syn_f006768-3-Pre,0.24562814088644253,0.1431238610847291,0.14367489728646524,0.5986403147595228,0.11694321426332864,1.0,0.004376437810320462,0.00726061862345378,0.0016941746805235662,0.7939869141415297,1.3112607159989675
syn_f006774-0-Pos,0.22539841184397233,0.13639812722624373,0.1441239758741521,0.4738447447525082,0.11118406000257555,1.0,0.0077422560940796905,0.003873852530721429,0.01030411837191394,0.8661252290155574,1.3507516638573203
syn_f006780-1-Pos,0.20919220102260772,0.12656793761696639,0.13041638426023522,0.44675505759181305,0.12833483300200563,1.0,0.010569739606747005,0.0005422919696144606,0.00044136574018258155,0.845616411571792,1.3473537035211138
syn_f006783-0-Pre,0.2409261421173809,0.14191606323495812,0.1497383238524557,0.5661083489978453,0.10831214377722433,1.0,0.01277873418479108,0.015246423714347982,0.019447542189322965,0.8659653723836831,1.372091793978769
syn_f006788-1-Pre,0.24049127648921323,0.1399972304395256,0.15039916743867662,0.5761673878811774,0.10785817431541062,1.0,0.002723965526833292,0.008385358337586442,0.015107650033984564,0.8545744915014404,1.3602854703294205
syn_f006789-1-Pos,0.2138219116830693,0.1297347353396395,0.13231386645294824,0.4526562655095971,0.11165669150653103,1.0,0.012861477009951876,0.013872587855548898,0.004008311765419527,0.8114980800267638,1.3196499242672117
syn_f006790-1-Pre,0.24714681137082067,0.1446748940953154,0.14765692997790958,0.5868198662572452,0.10303747476407987,1.0,0.004760752821735229,0.010271316062780504,0.01607383447192428,0.8627755772136598,1.356186814360403
syn_f006793-1-Pre,0.242860744048541,0.1403026818594369,0.14680175913032525,0.6032967215741034,0.11246839605646841,1.0,0.009743885864650692,0.012382074341539553,0.013583443098124127,0.8645934368414847,1.3716971247344143
syn_f006816-3-Pos,0.21663427310643577,0.12740836731353028,0.12371173277609343,0.47351991657627746,0.10456727607910597,1.0,0.003824677755719711,0.00822041387075107,0.011527946201172973,0.9357041153496012,1.4208294452555374
syn_f006819-3-Pos,0.21012300046691748,0.12817533411685345,0.12926357365270458,0.43879549638746607,0.12325568582587103,1.0,0.0027971066393723256,0.007848126114484837,0.01243280682231972,0.8161526253055392,1.3163834797784446
syn_f006820-0-Pre,0.21584739755921703,0.12419660331948837,0.12363344229672416,0.5377174224611488,0.09851980899243214,1.0,0.007776678516218607,0.012117039758251947,0.010336326527287942,0.7918082440393843,1.2927541418946327
syn_f006825-3-Pre,0.2446048087123892,0.1420874658330344,0.14101224785713037,0.5895789227354039,0.10226345689917163,1.0,0.00985575553121387,0.012322778049404178,0.01032218393565298,0.794142269114799,1.3152198306535972
syn_f006826-2-Pre,0.24214614366343679,0.1404382193206291,0.14216901613782734,0.5985814159626975,0.10718873225747817,1.0,0.00023503278076487984,0.007106587599707868,0.009020609524574943,0.8159950320705267,1.3208718454559005
syn_f006833-1-Pre,0.2469644152774468,0.1414105768419073,0.14230923761296038,0.6022332147585531,0.10361319599460163,1.0,0.0016020418085628159,0.009166393292849075,0.02380075269518089,0.9522677293161096,1.4336105005465696
syn_f006835-0-Pos,0.20946942517360828,0.12883035141834323,0.1304352390496475,0.4587623500204461,0.12392373492014645,1.0,0.010160051129745523,0.0014601271084664226,0.014696450021698268,0.9038098895279264,1.4042337361963664
syn_f006840-0-Pos,0.2153941799808713,0.13118137770282004,0.12883019263167533,0.4687400983754062,0.11578064385328277,1.0,0.009836560603225422,0.012933661680111796,0.017086915629966126,0.8655913626136094,1.373855147864771
syn_f006840-3-Pos,0.22512703351626814,0.13589107212857704,0.13215754851038808,0.5004120320462564,0.11773569188553508,1.0,0.013420717365738926,0.014325264602116817,0.0071428483927871425,0.849952469619757,1.380296329870639
syn_f006847-2-Pre,0.22781441453879897,0.13189092821216514,0.13402191824132598,0.5776025537748581,0.10848211662132445,1.0,0.0029834501982850454,0.008400906108637057,0.010297015677260261,0.9202459899662866,1.395865898590666
syn_f006855-1-Pos,0.23381117877282406,0.14007480664640176,0.14907809515357012,0.505529412002009,0.1364241669978034,1.0,0.014395606538286466,0.015363534348460736,0.023259111639136933,0.957365321478302,1.4558692557861523
syn_f006856-3-Pos,0.22946267392663902,0.14190186309102013,0.147038550551168,0.482132292557794,0.1263086491825188,1.0,0.0015044983190202219,0.007678044947698092,0.013571203904621685,0.8576713748786843,1.37801386150489
syn_f006857-3-Pos,0.22381613276256634,0.13569915589173326,0.14782002142944464,0.47184369129774384,0.12539991870645326,1.0,0.0009683999587710908,0.00638420298137976,0.005609505843216229,0.7939226852940978,1.3132238530013607
syn_f006860-0-Pre,0.22734641896573202,0.13109801376135066,0.1278956434362806,0.5699150800834348,0.10578350429296761,1.0,0.0012941416747236322,0.004562940230939991,0.003956566758760525,0.8107593241865765,1.3142190031712861
syn_f006865-0-Pos,0.21450646577703633,0.12921635678323493,0.13206890547573885,0.46022285096452054,0.11149961042302009,1.0,0.007234423733205122,0.00958874341910493,0.013194928432838269,0.8173954896823297,1.3199290678926219
syn_f006866-2-Pre,0.23710802351122728,0.13707081912034397,0.13833952479013548,0.5849873964184078,0.10439118475058218,1.0,0.001318095107361739,0.006159419365714409,0.006965301949166907,0.8120002072965126,1.3303340650544686
syn_f006867-1-Pos,0.21632402112706287,0.133312856749021,0.1383381193255406,0.4488624793455322,0.1218447803950663,1.0,0.006015951851799434,0.009999177739597968,0.01057399975180134,0.8246965385410293,1.3169286339962218
syn_f006868-0-Pre,0.23581575549371162,0.1375993016035956,0.14446309646665742,0.5742269750259782,0.1072334236098608,1.0,0.005791429113026577,0.0033722290627945513,0.010923622347448168,0.8433677671650467,1.3460896199276535
syn_f006868-0-Pos,0.2184268729205367,0.13358285496350247,0.14723432129262684,0.4613348212137398,0.12732558125615445,1.0,0.004485667339979635,0.003553627259143773,0.012070852762805735,0.8425850022708451,1.357645661488693
syn_f006874-0-Pre,0.23294911023646656,0.13442189062968057,0.13347113600948823,0.5705602465152759,0.0993567796909463,1.0,0.0019534679041551943,0.007895176127166352,0.012130632973399958,0.9142478786509854,1.4027403685279387
syn_f006881-0-Pre,0.23561520665828783,0.13611178743609414,0.136279331925421,0.5986663814690181,0.11202721574334841,1.0,0.013175556224424987,0.01551337356957266,0.01834464949035527,0.9782379769882745,1.4537210213764036
syn_f006889-1-Pos,0.22629083812800826,0.1363611375077554,0.14653984117087773,0.4845187587038202,0.11786964429258669,1.0,0.00393716047659377,0.011030433508197202,0.019811459135841283,0.9058041132826028,1.3955862052192647
syn_f006890-1-Pre,0.22861257276291216,0.13490099904915398,0.14275283514454581,0.5691421289125768,0.113685512104023,1.0,0.0030375702629826143,0.0040535017342404065,0.004891009305722806,0.8829712529297803,1.3810241756279686
syn_f006895-1-Pos,0.2147869785257637,0.1274804414958019,0.13031809098944128,0.47182442432432337,0.10807466691065282,1.0,0.0057913353702841305,0.009884536650877856,0.01322094006387243,0.84417636148264,1.338624187343242
syn_f006896-0-Pos,0.20442332674353683,0.12084315480627425,0.11949940184373763,0.4511776489385109,0.10984836483126464,1.0,0.006669912544341007,0.002497019948514506,0.006342589723123773,0.8932561526402378,1.3775509057677613
syn_f006898-0-Pre,0.2295389638059134,0.13165960858862108,0.1351929615718877,0.5676317967674627,0.10506852334511724,1.0,0.0024457335630741865,0.003510414830230405,0.004558801234574013,0.9016714706220231,1.370536468874399
syn_f006902-1-Pre,0.2278388057835902,0.13140911561006877,0.13819127776714984,0.5682589755373941,0.11117631830527688,1.0,0.00021632698376163027,0.007170420187537584,0.014267037687133003,0.9070022618427909,1.4019783439286555
syn_f006918-0-Pos,0.20773431006772972,0.12272353482726893,0.11577084681154542,0.45461128814759766,0.10610384843319907,1.0,0.00946076718263483,0.01170130842020825,0.00223045278773617,0.9271882300383852,1.399770086814991
syn_f006919-1-Pre,0.23703116847755518,0.1402952665076516,0.13140214735939743,0.5937663044889627,0.11572636080265106,1.0,0.013267214326991354,0.01585934116552127,0.025124553507840715,0.9586518159905378,1.4245141344262406
syn_f006924-2-Pre,0.23607358546858873,0.1363676058269447,0.13740651018937014,0.5742179030670959,0.10336131310098938,1.0,0.002507616315593433,0.0069650603838548935,0.009801778900767376,0.8147955501073882,1.3302615583611765
syn_f006940-0-Pre,0.24743667751672146,0.14445822009621115,0.1484063532457567,0.5891046226829616,0.10723366759279832,1.0,0.0114069036131465,0.015023180165527558,0.019214010869340978,0.8467976134780018,1.3577697481944702
syn_f006948-3-Pre,0.2357577670869049,0.1349806172099959,0.13047683918362865,0.5904534489503195,0.10288087378440887,1.0,0.00980126267553092,0.0005529536450331723,0.0002955949006693288,0.8412956248033044,1.3677634397638379
syn_f006949-3-Pos,0.22179911019734858,0.13704642135839634,0.14057659125915203,0.47130013492748574,0.12650650235783617,1.0,0.0099453361467911,0.0014337190121688638,0.005286128313809386,0.8960133705982379,1.398907430321414
syn_f006960-3-Pre,0.2550498774575556,0.14951184222647626,0.159734658404711,0.605757267764099,0.11187559537608534,1.0,0.0009755056837220509,0.0073402721748170975,0.011242801074283701,0.9092129292655248,1.3951168784627985
syn_f006962-1-Pre,0.22880086731100333,0.13102941807183846,0.12653564344105228,0.5597160460104176,0.09303714350653178,1.0,0.002902771766889297,0.005245814185452174,0.011598472802382858,0.7978729138012216,1.323188711929861
syn_f006963-0-Pre,0.24177515458431276,0.14048334112020927,0.14290405856431182,0.5867561657908471,0.10411920761801237,1.0,0.0028389759627318882,0.00993635616951613,0.014160134387190377,0.854425259901163,1.3417076577128937
